Customer ID,Year,Order Date,Source City,Destination City,Distance,Planned Delivery Date,Actual Delivery Date,Shipment Delay,Price Charged,Cost,Profit
21002,Post Covid,31/08/22,Palacole,Mahbubnagar,1738,04/09/22,03/09/22,-1,500,290,210
21003,Post Covid,11/01/22,Sardhana,Varanasi,271,12/01/22,12/01/22,0,200,100,100
21004,Covid,31/12/21,Mangaldoi,Wankaner,994,02/01/22,02/01/22,0,350,280,70
21005,Covid,03/11/20,Najibabad,Tarana,1143,06/11/20,07/11/20,1,350,283.5,66.5
21006,Covid,12/12/21,Jamshedpur,Sanchore,1693,16/12/21,17/12/21,1,500,405,95
21007,Post Covid,01/10/22,Rewari,Agartala,347,02/10/22,02/10/22,0,200,104,96
21008,Covid,17/04/20,Ponnani,Raisen,809,19/04/20,19/04/20,0,350,269.5,80.5
21009,Covid,04/06/20,Salaya,Mysore,2368,09/06/20,11/06/20,2,500,405,95
21010,Covid,08/08/21,Tonk,Mahasamund,2151,13/08/21,15/08/21,2,500,415,85
21011,Post Covid,31/01/22,Mathura,Mandapeta,751,02/02/22,02/02/22,0,350,185.5,164.5
21012,Covid,08/01/21,Panagar,Pallapatti,1783,12/01/21,14/01/21,2,500,410,90
21013,Post Covid,03/06/22,Sitarganj,Margao,249,04/06/22,04/06/22,0,100,55,45
21014,Covid,29/04/21,Madikeri,Ashok Nagar,731,01/05/21,01/05/21,0,200,160,40
21015,Covid,20/02/21,Sira,Nainpur,597,22/02/21,22/02/21,0,200,150,50
21016,Post Covid,16/06/22,Kalimpong,Nagaon,1002,19/06/22,19/06/22,0,350,210,140
21017,Covid,19/09/21,Pachora,Sattenapalle,1528,23/09/21,24/09/21,1,500,405,95
21018,Post Covid,17/02/22,Sitapur,Perumbavoor,785,19/02/22,19/02/22,0,350,185.5,164.5
21019,Post Covid,15/03/22,Sangli,Sherkot,1007,18/03/22,18/03/22,0,350,210,140
21020,Post Covid,05/12/22,Punalur,Bagaha,2231,10/12/22,09/12/22,-1,500,280,220
21021,Covid,08/07/21,Memari,Kalimpong,817,10/07/21,10/07/21,0,350,276.5,73.5
21022,Covid,13/06/20,Gokak,Rapar,150,14/06/20,14/06/20,0,100,77,23
21023,Post Covid,30/06/22,Proddatur,Kunnamkulam,2466,05/07/22,04/07/22,-1,500,280,220
21024,Post Covid,28/05/22,Amritsar,Talikota,70,29/05/22,29/05/22,0,100,57,43
21025,Covid,07/06/20,Mukhed,Tarikere,755,09/06/20,09/06/20,0,350,266,84
21026,Covid,28/05/21,Mandamarri,Changanassery,1894,01/06/21,03/06/21,2,500,390,110
21027,Post Covid,15/04/22,Peringathur,Mysore,2469,20/04/22,19/04/22,-1,500,300,200
21028,Post Covid,25/08/22,Seohara,Vizianagaram,183,26/08/22,26/08/22,0,100,52,48
21029,Post Covid,23/12/22,Dhule,Perinthalmanna,57,24/12/22,24/12/22,0,100,54,46
21030,Covid,21/05/20,Palwancha,Rajpipla,731,23/05/20,23/05/20,0,200,166,34
21031,Post Covid,30/11/22,Panna,Bhilai Nagar,157,01/12/22,01/12/22,0,100,52,48
21032,Post Covid,02/09/22,Imphal,Shamgarh,107,03/09/22,03/09/22,0,100,56,44
21033,Post Covid,20/10/22,Sihor,Thodupuzha,529,22/10/22,22/10/22,0,200,102,98
21034,Covid,17/06/21,Sailu,Repalle,433,18/06/21,18/06/21,0,200,162,38
21035,Covid,09/04/20,Vita,Tirupathur,2163,14/04/20,16/04/20,2,500,415,85
21036,Covid,04/07/21,Talikota,Virudhunagar,2349,09/07/21,11/07/21,2,500,410,90
21037,Covid,05/09/20,Mangaluru,Manihari,1690,09/09/20,10/09/20,1,500,415,85
21038,Post Covid,21/03/22,Puttur,Nagercoil,2203,26/03/22,25/03/22,-1,500,280,220
21039,Post Covid,13/03/22,Dhanbad,Malout,1933,17/03/22,16/03/22,-1,500,285,215
21040,Covid,19/06/20,Shivamogga,Arambagh,1264,22/06/20,23/06/20,1,350,297.5,52.5
21041,Covid,17/01/21,Lilong,Moradabad,338,18/01/21,18/01/21,0,200,168,32
21042,Covid,03/03/21,Sivagiri,Sambhar,305,04/03/21,04/03/21,0,200,162,38
21043,Post Covid,25/09/22,Nagar,Bengaluru,1391,28/09/22,28/09/22,0,350,210,140
21044,Post Covid,15/06/22,Manglaur,Reoti,868,17/06/22,17/06/22,0,350,175,175
21045,Post Covid,09/06/22,Sunabeda,Nandurbar,851,11/06/22,11/06/22,0,350,210,140
21046,Post Covid,09/01/22,Sedam,Orai,1559,13/01/22,12/01/22,-1,500,285,215
21047,Covid,12/12/20,Naharlagun,Unnao,485,13/12/20,13/12/20,0,200,162,38
21048,Post Covid,12/05/22,Pipar City,Alirajpur,1266,15/05/22,15/05/22,0,350,203,147
21049,Post Covid,17/04/22,Tiruvuru,Tulsipur,970,19/04/22,19/04/22,0,350,206.5,143.5
21050,Covid,14/05/20,Manuguru,Sanand,2078,19/05/20,21/05/20,2,500,395,105
21051,Post Covid,06/02/22,Nandivaram-Guduvancheri,Ozar,724,08/02/22,08/02/22,0,200,102,98
21052,Post Covid,18/08/22,Jalandhar,Nizamabad,155,19/08/22,19/08/22,0,100,54,46
21053,Post Covid,13/04/22,Mokameh,Jagraon,508,15/04/22,15/04/22,0,200,106,94
21054,Post Covid,16/03/22,Sindhagi,Marhaura,234,17/03/22,17/03/22,0,100,52,48
21055,Covid,20/08/20,Pondicherry,Pedana,1847,24/08/20,26/08/20,2,500,390,110
21056,Covid,02/06/20,Kunnamkulam,Kadi,800,04/06/20,04/06/20,0,350,269.5,80.5
21057,Covid,28/01/21,Sojat,Sadasivpet,168,29/01/21,29/01/21,0,100,83,17
21058,Post Covid,10/05/22,Ahmedabad,Eluru,2380,15/05/22,14/05/22,-1,500,275,225
21059,Covid,16/06/20,Manuguru,Raver,2433,21/06/20,23/06/20,2,500,420,80
21060,Covid,07/03/21,Indore,Tadpatri,680,09/03/21,09/03/21,0,200,156,44
21061,Post Covid,10/06/22,Ankleshwar,Sivagiri,2028,15/06/22,14/06/22,-1,500,275,225
21062,Post Covid,01/09/22,Porbandar,Valparai,529,03/09/22,03/09/22,0,200,108,92
21063,Covid,09/01/21,Thiruvarur,Renukoot,1044,12/01/21,13/01/21,1,350,280,70
21064,Post Covid,09/07/22,Partur,Malavalli,1125,12/07/22,12/07/22,0,350,185.5,164.5
21065,Post Covid,01/03/22,Nawada,Chandausi,203,02/03/22,02/03/22,0,100,57,43
21066,Post Covid,29/08/22,Shamgarh,Jammalamadugu,1304,01/09/22,01/09/22,0,350,182,168
21067,Post Covid,27/07/22,Sullurpeta,Umreth,1984,31/07/22,30/07/22,-1,500,290,210
21068,Post Covid,02/02/22,Chennai,Nasirabad,2241,07/02/22,06/02/22,-1,500,295,205
21069,Covid,08/10/21,Goalpara,Sattenapalle,2272,13/10/21,15/10/21,2,500,410,90
21070,Covid,21/03/21,Kolar,Palanpur,231,22/03/21,22/03/21,0,100,78,22
21071,Covid,01/04/21,Neyyattinkara,Risod,1164,04/04/21,05/04/21,1,350,266,84
21072,Covid,30/09/21,Sankeshwara,Guntur,2481,05/10/21,07/10/21,2,500,390,110
21073,Post Covid,24/06/22,Manuguru,Lalgudi,1421,27/06/22,27/06/22,0,350,185.5,164.5
21074,Post Covid,17/10/22,Sahawar,Pehowa,189,18/10/22,18/10/22,0,100,54,46
21075,Post Covid,03/10/22,Ongole,Dharmavaram,374,04/10/22,04/10/22,0,200,118,82
21076,Covid,30/05/20,Nellore,Nokha,1136,02/06/20,03/06/20,1,350,294,56
21077,Post Covid,13/07/22,Tiruchendur,Padmanabhapuram,1910,17/07/22,16/07/22,-1,500,275,225
21078,Post Covid,23/05/22,Panniyannur,Sircilla,347,24/05/22,24/05/22,0,200,102,98
21079,Covid,21/05/20,Virudhachalam,Rameshwaram,1623,25/05/20,26/05/20,1,500,380,120
21080,Covid,25/06/21,Jind,Shenkottai,1396,28/06/21,29/06/21,1,350,283.5,66.5
21081,Post Covid,31/08/22,Vadakkuvalliyur,Rafiganj,1571,04/09/22,03/09/22,-1,500,270,230
21082,Covid,21/04/20,Changanassery,Panna,986,23/04/20,23/04/20,0,350,283.5,66.5
21083,Covid,20/09/20,Rewari,Udaipurwati,261,21/09/20,21/09/20,0,200,168,32
21084,Covid,03/03/21,Charkhi Dadri,Nandura,51,04/03/21,04/03/21,0,100,82,18
21085,Covid,25/08/21,Shahbad,Sindhnur,520,27/08/21,27/08/21,0,200,150,50
21086,Post Covid,14/09/22,Sopore,Dhoraji,1456,17/09/22,17/09/22,0,350,175,175
21087,Covid,05/01/21,Pithampur,Magadi,1884,09/01/21,11/01/21,2,500,405,95
21088,Covid,19/10/20,Pauri,Warhapur,1159,22/10/20,23/10/20,1,350,276.5,73.5
21089,Covid,14/03/21,Makrana,Maharajganj,419,15/03/21,15/03/21,0,200,154,46
21090,Covid,01/06/21,Navsari,Saharanpur,138,02/06/21,02/06/21,0,100,78,22
21091,Covid,17/06/20,Katihar,Ratlam,696,19/06/20,19/06/20,0,200,152,48
21092,Covid,22/07/20,Sundarnagar,Belonia,1914,26/07/20,28/07/20,2,500,380,120
21093,Post Covid,03/10/22,"Shahabad, Rampur",Bhopal,456,04/10/22,04/10/22,0,200,102,98
21094,Covid,20/09/20,Puthuppally,Nokha,844,22/09/20,22/09/20,0,350,280,70
21095,Covid,23/08/21,Sikandrabad,Pithoragarh,580,25/08/21,25/08/21,0,200,160,40
21096,Post Covid,24/03/22,Thakurdwara,Jharsuguda,1685,28/03/22,27/03/22,-1,500,265,235
21097,Covid,19/10/21,Panruti,Koyilandy,837,21/10/21,21/10/21,0,350,276.5,73.5
21098,Covid,15/10/21,Uchgaon,Tenali,1812,19/10/21,21/10/21,2,500,380,120
21099,Covid,08/05/21,Ladnu,Chirkunda,99,09/05/21,09/05/21,0,100,84,16
21100,Covid,15/09/21,Murwara (Katni),Charkhi Dadri,638,17/09/21,17/09/21,0,200,158,42
21101,Post Covid,17/09/22,Gurdaspur,Umred,1747,21/09/22,20/09/22,-1,500,260,240
21102,Covid,25/02/21,Siddipet,Sarangpur,378,26/02/21,26/02/21,0,200,154,46
21103,Post Covid,15/12/22,Tehri,Shahpura,2238,20/12/22,19/12/22,-1,500,255,245
21104,Covid,01/03/21,Hardwar,Chittur-Thathamangalam,885,03/03/21,03/03/21,0,350,276.5,73.5
21105,Post Covid,21/09/22,Naugachhia,Mahidpur,1365,24/09/22,24/09/22,0,350,203,147
21106,Covid,25/11/20,Tuni,Kharagpur,1106,28/11/20,29/11/20,1,350,290.5,59.5
21107,Post Covid,11/08/22,Shiggaon,Namagiripettai,1675,15/08/22,14/08/22,-1,500,285,215
21108,Post Covid,04/01/22,Magadi,Maihar,2024,09/01/22,08/01/22,-1,500,255,245
21109,Post Covid,12/06/22,Madhubani,Tundla,1589,16/06/22,15/06/22,-1,500,285,215
21110,Covid,09/06/21,Morena,Loni,68,10/06/21,10/06/21,0,100,75,25
21111,Covid,18/06/21,Sidhi,Arrah,2197,23/06/21,25/06/21,2,500,420,80
21112,Covid,10/03/21,Sri Madhopur,Rangia,58,11/03/21,11/03/21,0,100,85,15
21113,Covid,24/04/20,Ratangarh,Panna,2366,29/04/20,01/05/20,2,500,415,85
21114,Covid,23/05/20,Nawanshahr,Raghogarh-Vijaypur,1102,26/05/20,27/05/20,1,350,297.5,52.5
21115,Covid,13/11/20,Adalaj,Rahuri,1058,16/11/20,17/11/20,1,350,273,77
21116,Post Covid,21/01/22,Nehtaur,Polur,1546,25/01/22,24/01/22,-1,500,275,225
21117,Post Covid,12/08/22,Nimbahera,Jamalpur,1683,16/08/22,15/08/22,-1,500,250,250
21118,Covid,09/10/20,Mandi Dabwali,Malegaon,412,10/10/20,10/10/20,0,200,166,34
21119,Covid,15/02/21,Ratia,Rajgir,1068,18/02/21,19/02/21,1,350,273,77
21120,Post Covid,06/12/22,Bodhan,Panchla,899,08/12/22,08/12/22,0,350,175,175
21121,Post Covid,09/03/22,Tiruvannamalai,Mangrol,81,10/03/22,10/03/22,0,100,60,40
21122,Post Covid,25/03/22,Sholingur,Nellikuppam,1624,29/03/22,28/03/22,-1,500,280,220
21123,Post Covid,06/07/22,Tirupati,Goalpara,2004,11/07/22,10/07/22,-1,500,275,225
21124,Post Covid,02/03/22,Bengaluru,Thangadh,452,03/03/22,03/03/22,0,200,108,92
21125,Post Covid,27/11/22,Uthiramerur,Sattur,254,28/11/22,28/11/22,0,200,120,80
21126,Covid,01/05/21,Sarni,Saidpur,1224,04/05/21,05/05/21,1,350,287,63
21127,Post Covid,17/10/22,Srirampore,Phillaur,1606,21/10/22,20/10/22,-1,500,270,230
21128,Covid,23/06/20,Rewari,Tiruchengode,416,24/06/20,24/06/20,0,200,170,30
21129,Post Covid,31/05/22,Loni,Sandi,1890,04/06/22,03/06/22,-1,500,250,250
21130,Covid,05/11/20,Rajgarh (Alwar),Ahmednagar,2450,10/11/20,12/11/20,2,500,420,80
21131,Covid,08/08/20,Sahjanwa,Ramanagaram,1305,11/08/20,12/08/20,1,350,294,56
21132,Post Covid,04/01/22,Nashik,Vadnagar,111,05/01/22,05/01/22,0,100,58,42
21133,Covid,05/05/21,Sirsa,Latur,732,07/05/21,07/05/21,0,200,158,42
21134,Post Covid,17/10/22,Silchar,Alwar,1009,20/10/22,20/10/22,0,350,192.5,157.5
21135,Covid,13/12/20,Ponneri,O' Valley,721,15/12/20,15/12/20,0,200,170,30
21136,Post Covid,14/02/22,Pardi,Modinagar,863,16/02/22,16/02/22,0,350,199.5,150.5
21137,Post Covid,06/03/22,Samalkha,North Lakhimpur,1327,09/03/22,09/03/22,0,350,203,147
21138,Post Covid,27/09/22,Sabalgarh,Begusarai,1931,01/10/22,30/09/22,-1,500,270,230
21139,Post Covid,19/12/22,Patna,Azamgarh,1744,23/12/22,22/12/22,-1,500,300,200
21140,Post Covid,07/10/22,Sangole,Buxar,1038,10/10/22,10/10/22,0,350,185.5,164.5
21141,Covid,09/06/20,Sirsi,Murliganj,61,10/06/20,10/06/20,0,100,77,23
21142,Post Covid,17/04/22,Vijayapura,Nahan,524,19/04/22,19/04/22,0,200,100,100
21143,Post Covid,28/11/22,Sujangarh,"Morinda, India",799,30/11/22,30/11/22,0,350,175,175
21144,Post Covid,29/12/22,Sahibganj,Oddanchatram,2095,03/01/23,02/01/23,-1,500,265,235
21145,Post Covid,21/04/22,Sonamukhi,Mandi Dabwali,1323,24/04/22,24/04/22,0,350,175,175
21146,Post Covid,15/11/22,Rayachoti,Adoni,611,17/11/22,17/11/22,0,200,102,98
21147,Covid,04/09/20,Raghogarh-Vijaypur,Etawah,1908,08/09/20,10/09/20,2,500,405,95
21148,Covid,17/02/21,Usilampatti,Nainpur,1434,20/02/21,21/02/21,1,350,290.5,59.5
21149,Post Covid,19/06/22,Revelganj,Pandharkaoda,131,20/06/22,20/06/22,0,100,60,40
21150,Post Covid,21/10/22,Pilkhuwa,Safipur,1765,25/10/22,24/10/22,-1,500,270,230
21151,Covid,02/12/21,Vadodara,Lal Gopalganj Nindaura,974,04/12/21,04/12/21,0,350,294,56
21152,Post Covid,28/12/22,Naraura,Shishgarh,1025,31/12/22,31/12/22,0,350,182,168
21153,Covid,28/06/20,Raghunathganj,Sihor,2215,03/07/20,05/07/20,2,500,410,90
21154,Post Covid,04/08/22,Thrissur,Sambhal,799,06/08/22,06/08/22,0,350,196,154
21155,Post Covid,31/12/22,Jind,Nelamangala,975,02/01/23,02/01/23,0,350,196,154
21156,Post Covid,04/02/22,Virudhachalam,Kurnool,1079,07/02/22,07/02/22,0,350,206.5,143.5
21157,Post Covid,17/03/22,Ashok Nagar,PandUrban Agglomeration,1064,20/03/22,20/03/22,0,350,178.5,171.5
21158,Covid,13/07/20,Kannur,Vellakoil,2378,18/07/20,20/07/20,2,500,375,125
21159,Covid,03/04/20,Dumka,Vaniyambadi,1301,06/04/20,07/04/20,1,350,269.5,80.5
21160,Covid,06/04/21,Jhargram,Seoni-Malwa,2021,11/04/21,13/04/21,2,500,380,120
21161,Covid,28/03/21,Mavelikkara,Suri,1357,31/03/21,01/04/21,1,350,287,63
21162,Covid,17/12/20,Rajaldesar,Pasighat,2319,22/12/20,24/12/20,2,500,375,125
21163,Covid,11/06/21,Ramgarh,Jamnagar,1972,15/06/21,17/06/21,2,500,410,90
21164,Covid,24/03/20,Shirpur-Warwade,Rafiganj,443,25/03/20,25/03/20,0,200,166,34
21165,Covid,27/02/21,Mahbubnagar,Gudivada,2472,04/03/21,06/03/21,2,500,390,110
21166,Post Covid,22/09/22,Adoor,Chirala,2472,27/09/22,26/09/22,-1,500,255,245
21167,Post Covid,20/02/22,Sibsagar,Mayang Imphal,843,22/02/22,22/02/22,0,350,199.5,150.5
21168,Post Covid,29/05/22,Paschim Punropara,Maharajganj,2085,03/06/22,02/06/22,-1,500,260,240
21169,Covid,05/04/21,Kaithal,Medinipur,1269,08/04/21,09/04/21,1,350,269.5,80.5
21170,Covid,07/08/20,Nandura,Madikeri,1725,11/08/20,12/08/20,1,500,415,85
21171,Covid,07/05/21,Tenkasi,Pathri,1849,11/05/21,13/05/21,2,500,390,110
21172,Covid,31/01/21,Silao,Rajgir,542,02/02/21,02/02/21,0,200,150,50
21173,Post Covid,29/04/22,Nagina,English Bazar,1329,02/05/22,02/05/22,0,350,185.5,164.5
21174,Covid,12/08/20,Patna,Yerraguntla,556,14/08/20,14/08/20,0,200,154,46
21175,Post Covid,15/09/22,Rajakhera,Firozabad,2336,20/09/22,19/09/22,-1,500,265,235
21176,Covid,04/07/20,Sawantwadi,Rajampet,2385,09/07/20,11/07/20,2,500,395,105
21177,Covid,19/12/21,Vadalur,Sherghati,2156,24/12/21,26/12/21,2,500,425,75
21178,Post Covid,23/06/22,Bankura,Sanawad,1464,26/06/22,26/06/22,0,350,203,147
21179,Covid,15/04/21,Manwath,Jabalpur,1322,18/04/21,19/04/21,1,350,294,56
21180,Post Covid,18/04/22,Bettiah,Shivpuri,954,20/04/22,20/04/22,0,350,196,154
21181,Covid,08/12/21,Sahjanwa,Shahabad,2071,13/12/21,15/12/21,2,500,380,120
21182,Post Covid,17/07/22,Phillaur,Miryalaguda,202,18/07/22,18/07/22,0,100,56,44
21183,Covid,12/03/21,Asarganj,Rajgir,2195,17/03/21,19/03/21,2,500,410,90
21184,Covid,07/07/20,Kalpi,Tadepalligudem,1099,10/07/20,11/07/20,1,350,266,84
21185,Post Covid,05/10/22,Jamnagar,Sirsa,2221,10/10/22,09/10/22,-1,500,265,235
21186,Post Covid,10/04/22,Arsikere,Maner,85,11/04/22,11/04/22,0,100,59,41
21187,Post Covid,15/12/22,Raghunathpur,Wardha,1906,19/12/22,18/12/22,-1,500,300,200
21188,Covid,14/05/21,Katihar,Rajkot,702,16/05/21,16/05/21,0,200,154,46
21189,Covid,18/06/21,Mandsaur,Lalsot,1500,21/06/21,22/06/21,1,350,280,70
21190,Covid,19/06/20,"Shamsabad, Agra",Sangaria,2405,24/06/20,26/06/20,2,500,405,95
21191,Post Covid,17/06/22,Kalpi,Kyathampalle,2202,22/06/22,21/06/22,-1,500,270,230
21192,Covid,11/09/20,Rayachoti,Chirala,1019,14/09/20,15/09/20,1,350,283.5,66.5
21193,Covid,28/07/20,Narayanpet,Mathabhanga,444,29/07/20,29/07/20,0,200,170,30
21194,Post Covid,27/08/22,Akola,Puthuppally,1623,31/08/22,30/08/22,-1,500,295,205
21195,Covid,18/02/21,Samalkha,BhabUrban Agglomeration,1719,22/02/21,23/02/21,1,500,420,80
21196,Covid,31/10/21,Surat,Tirupati,2489,05/11/21,07/11/21,2,500,400,100
21197,Post Covid,18/06/22,Navsari,Roorkee,1712,22/06/22,21/06/22,-1,500,260,240
21198,Post Covid,06/06/22,Adoni,Jind,1864,10/06/22,09/06/22,-1,500,255,245
21199,Post Covid,07/12/22,Phagwara,Bhatapara,2269,12/12/22,11/12/22,-1,500,270,230
21200,Post Covid,02/01/22,Fatehabad,Pulgaon,2327,07/01/22,06/01/22,-1,500,285,215
21201,Covid,03/09/21,Lalsot,Pune,586,05/09/21,05/09/21,0,200,160,40
21202,Post Covid,24/12/22,Zunheboto,Viswanatham,2361,29/12/22,28/12/22,-1,500,250,250
21203,Post Covid,09/03/22,Mandla,Lunawada,1756,13/03/22,12/03/22,-1,500,290,210
21204,Covid,10/06/20,Shillong,Raghunathganj,1801,14/06/20,16/06/20,2,500,415,85
21205,Covid,06/11/21,North Lakhimpur,Sardarshahar,923,08/11/21,08/11/21,0,350,290.5,59.5
21206,Post Covid,03/01/22,Srikalahasti,Petlad,2496,08/01/22,07/01/22,-1,500,300,200
21207,Post Covid,02/09/22,Samalkot,Shirdi,263,03/09/22,03/09/22,0,200,108,92
21208,Covid,19/05/20,Sangole,Barpeta,899,21/05/20,21/05/20,0,350,276.5,73.5
21209,Covid,08/06/20,Sheopur,Narsinghgarh,1847,12/06/20,14/06/20,2,500,420,80
21210,Covid,29/09/20,Tuni,Jhansi,1983,03/10/20,05/10/20,2,500,410,90
21211,Covid,24/02/21,Sirsa,Rangia,1981,28/02/21,02/03/21,2,500,405,95
21212,Covid,29/12/21,Seohara,Rajahmundry,2465,03/01/22,05/01/22,2,500,405,95
21213,Covid,02/05/20,Narsinghgarh,Sikanderpur,722,04/05/20,04/05/20,0,200,156,44
21214,Post Covid,27/09/22,Nirmal,Madikeri,828,29/09/22,29/09/22,0,350,210,140
21215,Post Covid,19/07/22,Chikkamagaluru,Mahad,270,20/07/22,20/07/22,0,200,118,82
21216,Covid,25/10/21,Tuni,Marigaon,803,27/10/21,27/10/21,0,350,290.5,59.5
21217,Post Covid,02/08/22,Rajgarh (Churu),Tumsar,1656,06/08/22,05/08/22,-1,500,270,230
21218,Post Covid,01/07/22,Ladwa,Charkhi Dadri,1933,05/07/22,04/07/22,-1,500,280,220
21219,Post Covid,05/10/22,Mandalgarh,Marhaura,856,07/10/22,07/10/22,0,350,210,140
21220,Covid,27/06/20,Virudhunagar,Phusro,1263,30/06/20,01/07/20,1,350,290.5,59.5
21221,Post Covid,26/08/22,Rosera,Ramgarh,1032,29/08/22,29/08/22,0,350,203,147
21222,Covid,09/05/20,Tindivanam,Sankeshwara,390,10/05/20,10/05/20,0,200,160,40
21223,Post Covid,11/09/22,Paschim Punropara,Nawabganj,2112,16/09/22,15/09/22,-1,500,295,205
21224,Post Covid,07/04/22,Ajmer,Sherkot,2153,12/04/22,11/04/22,-1,500,300,200
21225,Post Covid,22/04/22,Mungeli,Lunawada,2369,27/04/22,26/04/22,-1,500,285,215
21226,Post Covid,29/05/22,Fazilka,Mumbai,631,31/05/22,31/05/22,0,200,118,82
21227,Post Covid,15/08/22,Satana,Thiruvallur,1208,18/08/22,18/08/22,0,350,175,175
21228,Post Covid,24/09/22,Loha,Merta City,595,26/09/22,26/09/22,0,200,114,86
21229,Post Covid,29/01/22,Umarkhed,Vadnagar,1698,02/02/22,01/02/22,-1,500,285,215
21230,Post Covid,01/05/22,Bahraich,Mandideep,1888,05/05/22,04/05/22,-1,500,300,200
21231,Post Covid,17/11/22,Haldwani-cum-Kathgodam,Zirakpur,1829,21/11/22,20/11/22,-1,500,250,250
21232,Post Covid,16/02/22,Sadasivpet,Barnala,1787,20/02/22,19/02/22,-1,500,275,225
21233,Post Covid,14/06/22,Revelganj,Ron,119,15/06/22,15/06/22,0,100,53,47
21234,Covid,19/09/20,Lalsot,Bhainsa,260,20/09/20,20/09/20,0,200,166,34
21235,Post Covid,31/03/22,Naugawan Sadat,Sambhal,2001,05/04/22,04/04/22,-1,500,280,220
21236,Post Covid,24/01/22,Agra,Punganur,401,25/01/22,25/01/22,0,200,120,80
21237,Covid,14/03/21,Chirkunda,Nasirabad,1351,17/03/21,18/03/21,1,350,269.5,80.5
21238,Post Covid,14/10/22,Alwar,Tirur,1666,18/10/22,17/10/22,-1,500,295,205
21239,Covid,25/06/20,Agra,Darbhanga,1035,28/06/20,29/06/20,1,350,280,70
21240,Covid,09/11/20,Sikandrabad,Ratia,1914,13/11/20,15/11/20,2,500,405,95
21241,Post Covid,05/01/22,Chirala,Raghogarh-Vijaypur,746,07/01/22,07/01/22,0,200,118,82
21242,Post Covid,31/12/22,Khair,Gurdaspur,1655,04/01/23,03/01/23,-1,500,285,215
21243,Post Covid,13/06/22,Itarsi,Tiruvannamalai,106,14/06/22,14/06/22,0,100,50,50
21244,Post Covid,30/10/22,Bhawanipatna,Perumbavoor,2155,04/11/22,03/11/22,-1,500,275,225
21245,Covid,07/06/20,Thammampatti,Nalbari,919,09/06/20,09/06/20,0,350,290.5,59.5
21246,Covid,13/08/20,Mundi,Puttur,2467,18/08/20,20/08/20,2,500,400,100
21247,Post Covid,12/04/22,Thuraiyur,Rajagangapur,82,13/04/22,13/04/22,0,100,53,47
21248,Post Covid,15/10/22,Baripada Town,Aurangabad,1980,19/10/22,18/10/22,-1,500,265,235
21249,Post Covid,17/04/22,Siliguri,Kadiri,447,18/04/22,18/04/22,0,200,108,92
21250,Post Covid,05/04/22,Dhuri,Zunheboto,1220,08/04/22,08/04/22,0,350,175,175
21251,Covid,09/07/20,Soron,Shirpur-Warwade,807,11/07/20,11/07/20,0,350,290.5,59.5
21252,Post Covid,23/01/22,Ponnur,Puttur,1751,27/01/22,26/01/22,-1,500,295,205
21253,Covid,01/10/21,Upleta,Arsikere,328,02/10/21,02/10/21,0,200,162,38
21254,Covid,29/10/20,Dhanbad,Pallapatti,1913,02/11/20,04/11/20,2,500,415,85
21255,Covid,03/12/20,Siwan,Rajula,1288,06/12/20,07/12/20,1,350,280,70
21256,Covid,12/10/21,Tarana,Saunda,518,14/10/21,14/10/21,0,200,160,40
21257,Covid,09/07/21,Rairangpur,Vapi,1406,12/07/21,13/07/21,1,350,294,56
21258,Covid,09/10/21,Sirsi,Sasvad,456,10/10/21,10/10/21,0,200,170,30
21259,Post Covid,24/11/22,Giridih,Markapur,311,25/11/22,25/11/22,0,200,112,88
21260,Post Covid,04/04/22,Patiala,Paschim Punropara,2359,09/04/22,08/04/22,-1,500,280,220
21261,Covid,02/12/21,Latur,Umred,1920,06/12/21,08/12/21,2,500,410,90
21262,Post Covid,26/04/22,Nagaur,Noida,575,28/04/22,28/04/22,0,200,120,80
21263,Post Covid,16/04/22,Rishikesh,Phillaur,957,18/04/22,18/04/22,0,350,210,140
21264,Post Covid,05/06/22,Narsipatnam,Jagraon,1714,09/06/22,08/06/22,-1,500,275,225
21265,Covid,01/03/21,Tilda Newra,Gumia,2006,06/03/21,08/03/21,2,500,380,120
21266,Post Covid,01/10/22,Vedaranyam,Kharar,1287,04/10/22,04/10/22,0,350,182,168
21267,Covid,04/07/21,Nadbai,Nellore,852,06/07/21,06/07/21,0,350,294,56
21268,Covid,28/05/21,Pauri,Amroha,531,30/05/21,30/05/21,0,200,152,48
21269,Post Covid,06/08/22,Sahaswan,Tiruvethipuram,135,07/08/22,07/08/22,0,100,51,49
21270,Post Covid,16/03/22,Palwal,Ranebennuru,2124,21/03/22,20/03/22,-1,500,295,205
21271,Post Covid,01/02/22,Madikeri,Mayang Imphal,1937,05/02/22,04/02/22,-1,500,250,250
21272,Covid,07/06/20,Pandharkaoda,Wardha,1239,10/06/20,11/06/20,1,350,283.5,66.5
21273,Post Covid,29/10/22,Dumraon,Tharad,1316,01/11/22,01/11/22,0,350,189,161
21274,Covid,07/09/20,Naidupet,Barh,2168,12/09/20,14/09/20,2,500,410,90
21275,Post Covid,03/02/22,Amritsar,Srikalahasti,1377,06/02/22,06/02/22,0,350,185.5,164.5
21276,Post Covid,10/10/22,Kayamkulam,Pachore,1888,14/10/22,13/10/22,-1,500,280,220
21277,Post Covid,07/06/22,Suratgarh,Samalkot,1099,10/06/22,10/06/22,0,350,178.5,171.5
